snapshot_date,rows,entities,null_comp,null_share,pct_no_composite
2007-12-27,2569,2569,1356,1356,52.78318411833398
2007-12-28,2569,2569,1356,1356,52.78318411833398
2007-12-29,2569,2569,1356,1356,52.78318411833398
2007-12-30,2569,2569,1356,1356,52.78318411833398
2007-12-31,2567,2567,1354,1354,52.74639657187379
2008-01-01,2567,2567,1354,1354,52.74639657187379
2008-01-02,2563,2563,1350,1350,52.67264923917284
2008-01-03,2563,2563,1350,1350,52.67264923917284
2008-01-04,2563,2563,1350,1350,52.67264923917284
2008-01-05,2563,2563,1350,1350,52.67264923917284
2008-01-06,2563,2563,1350,1350,52.67264923917284
2008-01-07,2563,2563,1350,1350,52.67264923917284
2008-01-08,2564,2564,1351,1351,52.69110764430577
2008-01-09,2564,2564,1351,1351,52.69110764430577
2008-01-10,2565,2565,1352,1352,52.70955165692007
2008-01-11,2565,2565,1352,1352,52.70955165692007
2008-01-12,2565,2565,1352,1352,52.70955165692007
2008-01-13,2565,2565,1352,1352,52.70955165692007
2008-01-14,2565,2565,1351,1351,52.67056530214425
2008-01-15,2564,2564,1350,1350,52.652106084243364
2008-01-16,2565,2565,1351,1351,52.67056530214425
2008-01-17,2563,2563,1349,1349,52.63363246195865
2008-01-18,2564,2564,1350,1350,52.652106084243364
2008-01-19,2564,2564,1350,1350,52.652106084243364
2008-01-20,2564,2564,1350,1350,52.652106084243364
2008-01-21,2564,2564,1350,1350,52.652106084243364
2008-01-22,2564,2564,1350,1350,52.652106084243364
2008-01-23,2565,2565,1350,1350,52.63157894736842
2008-01-24,2565,2565,1349,1349,52.59259259259259
2008-01-25,2566,2566,1350,1350,52.61106780982073
2008-01-26,2566,2566,1350,1350,52.61106780982073
2008-01-27,2566,2566,1350,1350,52.61106780982073
2008-01-28,2566,2566,1350,1350,52.61106780982073
2008-01-29,2567,2567,1351,1351,52.629528632645105
2008-01-30,2567,2567,1351,1351,52.629528632645105
2008-01-31,2566,2566,1351,1351,52.65003897116134
2008-02-01,2566,2566,1350,1350,52.61106780982073
2008-02-02,2566,2566,1350,1350,52.61106780982073
2008-02-03,2566,2566,1350,1350,52.61106780982073
2008-02-04,2566,2566,1350,1350,52.61106780982073
2008-02-05,2565,2565,1349,1349,52.59259259259259
2008-02-06,2564,2564,1348,1348,52.574102964118566
2008-02-07,2564,2564,1348,1348,52.574102964118566
2008-02-08,2563,2563,1348,1348,52.59461568474444
2008-02-09,2563,2563,1348,1348,52.59461568474444
2008-02-10,2563,2563,1348,1348,52.59461568474444
2008-02-11,2562,2562,1348,1348,52.61514441842311
2008-02-12,2563,2563,1348,1348,52.59461568474444
2008-02-13,2563,2563,1348,1348,52.59461568474444
2008-02-14,2562,2562,1347,1347,52.57611241217799
2008-02-15,2560,2560,1345,1345,52.5390625
2008-02-16,2560,2560,1345,1345,52.5390625
2008-02-17,2560,2560,1345,1345,52.5390625
2008-02-18,2560,2560,1345,1345,52.5390625
2008-02-19,2559,2559,1344,1344,52.52051582649473
2008-02-20,2558,2558,1343,1343,52.50195465207194
2008-02-21,2557,2557,1342,1342,52.48337895971842
2008-02-22,2557,2557,1341,1341,52.444270629644116
2008-02-23,2557,2557,1341,1341,52.444270629644116
2008-02-24,2557,2557,1341,1341,52.444270629644116
2008-02-25,2557,2557,1341,1341,52.444270629644116
2008-02-26,2555,2555,1339,1339,52.40704500978474
2008-02-27,2554,2554,1338,1338,52.3884103367267
2008-02-28,2554,2554,1338,1338,52.3884103367267
2008-02-29,2554,2554,1338,1338,52.3884103367267
2008-03-01,2554,2554,1338,1338,52.3884103367267
2008-03-02,2554,2554,1338,1338,52.3884103367267
2008-03-03,2554,2554,1338,1338,52.3884103367267
2008-03-04,2554,2554,1338,1338,52.3884103367267
2008-03-05,2554,2554,1338,1338,52.3884103367267
2008-03-06,2554,2554,1338,1338,52.3884103367267
2008-03-07,2554,2554,1338,1338,52.3884103367267
2008-03-08,2554,2554,1338,1338,52.3884103367267
2008-03-09,2554,2554,1338,1338,52.3884103367267
2008-03-10,2554,2554,1338,1338,52.3884103367267
2008-03-11,2553,2553,1336,1336,52.330591461026245
2008-03-12,2553,2553,1336,1336,52.330591461026245
2008-03-13,2553,2553,1336,1336,52.330591461026245
2008-03-14,2551,2551,1334,1334,52.29321834574676
2008-03-15,2551,2551,1334,1334,52.29321834574676
2008-03-16,2551,2551,1334,1334,52.29321834574676
2008-03-17,2550,2550,1332,1332,52.23529411764706
2008-03-18,2551,2551,1332,1332,52.21481771854175
2008-03-19,2552,2552,1332,1332,52.19435736677116
2008-03-20,2553,2553,1332,1332,52.17391304347826
2008-03-21,2553,2553,1332,1332,52.17391304347826
2008-03-22,2553,2553,1332,1332,52.17391304347826
2008-03-23,2553,2553,1332,1332,52.17391304347826
2008-03-24,2553,2553,1332,1332,52.17391304347826
2008-03-25,2552,2552,1331,1331,52.1551724137931
2008-03-26,2552,2552,1331,1331,52.1551724137931
2008-03-27,2552,2552,1331,1331,52.1551724137931
2008-03-28,2551,2551,1330,1330,52.13641709133673
2008-03-29,2551,2551,1330,1330,52.13641709133673
2008-03-30,2551,2551,1330,1330,52.13641709133673
2008-03-31,2551,2551,1330,1330,52.13641709133673
2008-04-01,2549,2549,1327,1327,52.05963122793252
2008-04-02,2549,2549,1326,1326,52.02040015692428
2008-04-03,2549,2549,1326,1326,52.02040015692428
2008-04-04,2549,2549,1326,1326,52.02040015692428
2008-04-05,2549,2549,1326,1326,52.02040015692428
2008-04-06,2549,2549,1326,1326,52.02040015692428
2008-04-07,2549,2549,1326,1326,52.02040015692428
2008-04-08,2548,2548,1326,1326,52.04081632653062
2008-04-09,2548,2548,1326,1326,52.04081632653062
2008-04-10,2548,2548,1326,1326,52.04081632653062
2008-04-11,2548,2548,1326,1326,52.04081632653062
2008-04-12,2548,2548,1326,1326,52.04081632653062
2008-04-13,2548,2548,1326,1326,52.04081632653062
2008-04-14,2548,2548,1326,1326,52.04081632653062
2008-04-15,2549,2549,1326,1326,52.02040015692428
2008-04-16,2549,2549,1326,1326,52.02040015692428
2008-04-17,2547,2547,1324,1324,51.982724774244204
2008-04-18,2547,2547,1324,1324,51.982724774244204
2008-04-19,2547,2547,1324,1324,51.982724774244204
2008-04-20,2547,2547,1324,1324,51.982724774244204
2008-04-21,2547,2547,1324,1324,51.982724774244204
2008-04-22,2546,2546,1323,1323,51.963864886095834
2008-04-23,2547,2547,1323,1323,51.9434628975265
2008-04-24,2548,2548,1323,1323,51.92307692307693
2008-04-25,2547,2547,1323,1323,51.9434628975265
2008-04-26,2547,2547,1323,1323,51.9434628975265
2008-04-27,2547,2547,1323,1323,51.9434628975265
2008-04-28,2548,2548,1323,1323,51.92307692307693
2008-04-29,2549,2549,1324,1324,51.941938014907805
2008-04-30,2549,2549,1324,1324,51.941938014907805
2008-05-01,2549,2549,1324,1324,51.941938014907805
2008-05-02,2548,2548,1323,1323,51.92307692307693
2008-05-03,2548,2548,1323,1323,51.92307692307693
2008-05-04,2548,2548,1323,1323,51.92307692307693
2008-05-05,2550,2550,1324,1324,51.921568627450974
2008-05-06,2551,2551,1325,1325,51.94041552332419
2008-05-07,2550,2550,1324,1324,51.921568627450974
2008-05-08,2551,2551,1325,1325,51.94041552332419
2008-05-09,2552,2552,1326,1326,51.95924764890282
2008-05-10,2552,2552,1326,1326,51.95924764890282
2008-05-11,2552,2552,1326,1326,51.95924764890282
2008-05-12,2553,2553,1327,1327,51.97806502154329
2008-05-13,2553,2553,1327,1327,51.97806502154329
2008-05-14,2552,2552,1326,1326,51.95924764890282
2008-05-15,2552,2552,1326,1326,51.95924764890282
2008-05-16,2553,2553,1327,1327,51.97806502154329
2008-05-17,2553,2553,1327,1327,51.97806502154329
2008-05-18,2553,2553,1327,1327,51.97806502154329
2008-05-19,2553,2553,1327,1327,51.97806502154329
2008-05-20,2553,2553,1327,1327,51.97806502154329
2008-05-21,2553,2553,1327,1327,51.97806502154329
2008-05-22,2553,2553,1327,1327,51.97806502154329
2008-05-23,2553,2553,1327,1327,51.97806502154329
2008-05-24,2553,2553,1327,1327,51.97806502154329
2008-05-25,2553,2553,1327,1327,51.97806502154329
2008-05-26,2553,2553,1327,1327,51.97806502154329
2008-05-27,2553,2553,1327,1327,51.97806502154329
2008-05-28,2554,2554,1328,1328,51.996867658574786
2008-05-29,2553,2553,1327,1327,51.97806502154329
2008-05-30,2554,2554,1328,1328,51.996867658574786
2008-05-31,2554,2554,1328,1328,51.996867658574786
2008-06-01,2554,2554,1328,1328,51.996867658574786
2008-06-02,2552,2552,1326,1326,51.95924764890282
2008-06-03,2553,2553,1326,1326,51.93889541715628
2008-06-04,2553,2553,1326,1326,51.93889541715628
2008-06-05,2552,2552,1325,1325,51.92006269592476
2008-06-06,2551,2551,1324,1324,51.90121520972168
2008-06-07,2551,2551,1324,1324,51.90121520972168
2008-06-08,2551,2551,1324,1324,51.90121520972168
2008-06-09,2551,2551,1324,1324,51.90121520972168
2008-06-10,2549,2549,1322,1322,51.86347587289133
2008-06-11,2549,2549,1322,1322,51.86347587289133
2008-06-12,2550,2550,1323,1323,51.88235294117647
2008-06-13,2552,2552,1325,1325,51.92006269592476
2008-06-14,2552,2552,1325,1325,51.92006269592476
2008-06-15,2552,2552,1325,1325,51.92006269592476
2008-06-16,2552,2552,1325,1325,51.92006269592476
2008-06-17,2552,2552,1325,1325,51.92006269592476
2008-06-18,2553,2553,1325,1325,51.89972581276929
2008-06-19,2554,2554,1326,1326,51.918559122944394
2008-06-20,2554,2554,1326,1326,51.918559122944394
2008-06-21,2554,2554,1326,1326,51.918559122944394
2008-06-22,2554,2554,1326,1326,51.918559122944394
2008-06-23,2554,2554,1326,1326,51.918559122944394
2008-06-24,2554,2554,1326,1326,51.918559122944394
2008-06-25,2555,2555,1327,1327,51.93737769080234
2008-06-26,2555,2555,1327,1327,51.93737769080234
2008-06-27,2556,2556,1328,1328,51.956181533646316
2008-06-28,2556,2556,1328,1328,51.956181533646316
2008-06-29,2556,2556,1328,1328,51.956181533646316
2008-06-30,2556,2556,1328,1328,51.956181533646316
2008-07-01,2554,2554,1325,1325,51.87940485512921
2008-07-02,2553,2553,1324,1324,51.86055620838229
2008-07-03,2552,2552,1323,1323,51.841692789968654
2008-07-04,2552,2552,1323,1323,51.841692789968654
2008-07-05,2552,2552,1323,1323,51.841692789968654
2008-07-06,2552,2552,1323,1323,51.841692789968654
2008-07-07,2551,2551,1322,1322,51.82281458251666
2008-07-08,2552,2552,1323,1323,51.841692789968654
2008-07-09,2553,2553,1324,1324,51.86055620838229
2008-07-10,2553,2553,1324,1324,51.86055620838229
2008-07-11,2552,2552,1323,1323,51.841692789968654
2008-07-12,2552,2552,1323,1323,51.841692789968654
2008-07-13,2552,2552,1323,1323,51.841692789968654
2008-07-14,2551,2551,1322,1322,51.82281458251666
2008-07-15,2549,2549,1320,1320,51.78501373087485
2008-07-16,2549,2549,1320,1320,51.78501373087485
2008-07-17,2549,2549,1319,1319,51.74578265986661
2008-07-18,2549,2549,1319,1319,51.74578265986661
2008-07-19,2549,2549,1319,1319,51.74578265986661
2008-07-20,2549,2549,1319,1319,51.74578265986661
2008-07-21,2548,2548,1317,1317,51.68759811616954
2008-07-22,2548,2548,1317,1317,51.68759811616954
2008-07-23,2548,2548,1316,1316,51.64835164835166
2008-07-24,2548,2548,1316,1316,51.64835164835166
2008-07-25,2548,2548,1316,1316,51.64835164835166
2008-07-26,2548,2548,1316,1316,51.64835164835166
2008-07-27,2548,2548,1316,1316,51.64835164835166
2008-07-28,2547,2547,1315,1315,51.62936788378485
2008-07-29,2546,2546,1314,1314,51.610369206598584
2008-07-30,2546,2546,1314,1314,51.610369206598584
2008-07-31,2544,2544,1312,1312,51.57232704402516
2008-08-01,2545,2545,1313,1313,51.591355599214154
2008-08-02,2544,2544,1313,1313,51.611635220125784
2008-08-03,2544,2544,1313,1313,51.611635220125784
2008-08-04,2545,2545,1313,1313,51.591355599214154
2008-08-05,2542,2542,1310,1310,51.534225019669556
2008-08-06,2542,2542,1310,1310,51.534225019669556
2008-08-07,2542,2542,1310,1310,51.534225019669556
2008-08-08,2541,2541,1309,1309,51.515151515151516
2008-08-09,2541,2541,1309,1309,51.515151515151516
2008-08-10,2541,2541,1309,1309,51.515151515151516
2008-08-11,2543,2543,1311,1311,51.55328352339757
2008-08-12,2543,2543,1311,1311,51.55328352339757
2008-08-13,2543,2543,1311,1311,51.55328352339757
2008-08-14,2543,2543,1311,1311,51.55328352339757
2008-08-15,2543,2543,1311,1311,51.55328352339757
2008-08-16,2543,2543,1311,1311,51.55328352339757
2008-08-17,2543,2543,1311,1311,51.55328352339757
2008-08-18,2545,2545,1313,1313,51.591355599214154
2008-08-19,2545,2545,1313,1313,51.591355599214154
2008-08-20,2544,2544,1312,1312,51.57232704402516
2008-08-21,2543,2543,1311,1311,51.55328352339757
2008-08-22,2544,2544,1311,1311,51.53301886792453
2008-08-23,2544,2544,1311,1311,51.53301886792453
2008-08-24,2544,2544,1311,1311,51.53301886792453
2008-08-25,2543,2543,1310,1310,51.513959889893826
2008-08-26,2544,2544,1311,1311,51.53301886792453
2008-08-27,2542,2542,1309,1309,51.4948859166011
2008-08-28,2542,2542,1309,1309,51.4948859166011
2008-08-29,2541,2541,1308,1308,51.47579693034239
2008-08-30,2541,2541,1308,1308,51.47579693034239
2008-08-31,2541,2541,1308,1308,51.47579693034239
2008-09-01,2541,2541,1308,1308,51.47579693034239
2008-09-02,2541,2541,1308,1308,51.47579693034239
2008-09-03,2542,2542,1308,1308,51.45554681353265
2008-09-04,2542,2542,1308,1308,51.45554681353265
2008-09-05,2541,2541,1307,1307,51.43644234553325
2008-09-06,2541,2541,1307,1307,51.43644234553325
2008-09-07,2541,2541,1307,1307,51.43644234553325
2008-09-08,2541,2541,1307,1307,51.43644234553325
2008-09-09,2541,2541,1307,1307,51.43644234553325
2008-09-10,2542,2542,1307,1307,51.4162077104642
2008-09-11,2542,2542,1307,1307,51.4162077104642
2008-09-12,2542,2542,1307,1307,51.4162077104642
2008-09-13,2542,2542,1307,1307,51.4162077104642
2008-09-14,2542,2542,1307,1307,51.4162077104642
2008-09-15,2541,2541,1306,1306,51.397087760724126
2008-09-16,2544,2544,1308,1308,51.41509433962265
2008-09-17,2542,2542,1305,1305,51.33752950432731
2008-09-18,2542,2542,1305,1305,51.33752950432731
2008-09-19,2542,2542,1304,1304,51.29819040125885
2008-09-20,2542,2542,1304,1304,51.29819040125885
2008-09-21,2542,2542,1304,1304,51.29819040125885
2008-09-22,2542,2542,1304,1304,51.29819040125885
2008-09-23,2541,2541,1303,1303,51.27902400629674
2008-09-24,2540,2540,1302,1302,51.25984251968504
2008-09-25,2540,2540,1302,1302,51.25984251968504
2008-09-26,2540,2540,1302,1302,51.25984251968504
2008-09-27,2540,2540,1302,1302,51.25984251968504
2008-09-28,2540,2540,1302,1302,51.25984251968504
2008-09-29,2540,2540,1302,1302,51.25984251968504
2008-09-30,2535,2535,1296,1296,51.124260355029584
2008-10-01,2534,2534,1295,1295,51.10497237569061
2008-10-02,2535,2535,1295,1295,51.08481262327417
2008-10-03,3229,3229,1805,1805,55.89965933725611
2008-10-04,3229,3229,1805,1805,55.89965933725611
2008-10-05,3229,3229,1805,1805,55.89965933725611
2008-10-06,3228,3228,1804,1804,55.88599752168525
2008-10-07,3227,3227,1803,1803,55.872327238921606
2008-10-08,3230,3230,1804,1804,55.851393188854495
2008-10-09,3229,3229,1803,1803,55.83772065655002
2008-10-10,3229,3229,1803,1803,55.83772065655002
2008-10-11,3229,3229,1803,1803,55.83772065655002
2008-10-12,3229,3229,1803,1803,55.83772065655002
2008-10-13,3228,3228,1803,1803,55.8550185873606
2008-10-14,3228,3228,1803,1803,55.8550185873606
2008-10-15,3225,3225,1800,1800,55.81395348837209
2008-10-16,3223,3223,1798,1798,55.7865342848278
2008-10-17,3223,3223,1798,1798,55.7865342848278
2008-10-18,3223,3223,1798,1798,55.7865342848278
2008-10-19,3223,3223,1798,1798,55.7865342848278
2008-10-20,3224,3224,1799,1799,55.80024813895782
2008-10-21,3223,3223,1798,1798,55.7865342848278
2008-10-22,3222,3222,1797,1797,55.77281191806331
2008-10-23,3222,3222,1797,1797,55.77281191806331
2008-10-24,3220,3220,1796,1796,55.776397515527954
2008-10-25,3220,3220,1796,1796,55.776397515527954
2008-10-26,3220,3220,1796,1796,55.776397515527954
2008-10-27,3219,3219,1795,1795,55.76265921093507
2008-10-28,3218,3218,1794,1794,55.748912367930394
2008-10-29,3216,3216,1792,1792,55.72139303482587
2008-10-30,3215,3215,1791,1791,55.707620528771386
2008-10-31,3210,3210,1786,1786,55.638629283489095
2008-11-01,3210,3210,1786,1786,55.638629283489095
2008-11-02,3210,3210,1786,1786,55.638629283489095
2008-11-03,3204,3204,1780,1780,55.55555555555556
2008-11-04,3202,3202,1777,1777,55.49656464709557
2008-11-05,3201,3201,1776,1776,55.48266166822869
2008-11-06,3201,3201,1776,1776,55.48266166822869
2008-11-07,3202,3202,1777,1777,55.49656464709557
2008-11-08,3202,3202,1777,1777,55.49656464709557
2008-11-09,3202,3202,1777,1777,55.49656464709557
2008-11-10,3197,3197,1772,1772,55.426962777604004
2008-11-11,3197,3197,1772,1772,55.426962777604004
2008-11-12,3196,3196,1771,1771,55.41301627033792
2008-11-13,3196,3196,1771,1771,55.41301627033792
2008-11-14,3196,3196,1771,1771,55.41301627033792
2008-11-15,3196,3196,1771,1771,55.41301627033792
2008-11-16,3196,3196,1771,1771,55.41301627033792
2008-11-17,3193,3193,1768,1768,55.37112433448168
2008-11-18,3191,3191,1766,1766,55.34315261673457
2008-11-19,3190,3190,1765,1765,55.32915360501567
2008-11-20,3186,3186,1761,1761,55.27306967984934
2008-11-21,3185,3185,1760,1760,55.25902668759811
2008-11-22,3185,3185,1760,1760,55.25902668759811
2008-11-23,3185,3185,1760,1760,55.25902668759811
2008-11-24,3183,3183,1758,1758,55.230914231856744
2008-11-25,3181,3181,1756,1756,55.20276642565231
2008-11-26,3178,3178,1753,1753,55.160478288231594
2008-11-27,3178,3178,1753,1753,55.160478288231594
2008-11-28,3173,3173,1749,1749,55.12133627481879
2008-11-29,3173,3173,1749,1749,55.12133627481879
2008-11-30,3173,3173,1749,1749,55.12133627481879
2008-12-01,3173,3173,1748,1748,55.08982035928144
2008-12-02,3171,3171,1746,1746,55.06149479659413
2008-12-03,3170,3170,1745,1745,55.047318611987386
2008-12-04,3169,3169,1745,1745,55.06468917639634
2008-12-05,3163,3163,1739,1739,54.97944988934555
2008-12-06,3163,3163,1739,1739,54.97944988934555
2008-12-07,3163,3163,1739,1739,54.97944988934555
2008-12-08,3162,3162,1737,1737,54.93358633776091
2008-12-09,3163,3163,1738,1738,54.947834334492576
2008-12-10,3160,3160,1735,1735,54.90506329113924
2008-12-11,3159,3159,1735,1735,54.9224438113327
2008-12-12,3159,3159,1735,1735,54.9224438113327
2008-12-13,3159,3159,1735,1735,54.9224438113327
2008-12-14,3159,3159,1735,1735,54.9224438113327
2008-12-15,3158,3158,1734,1734,54.90816972767575
2008-12-16,3158,3158,1734,1734,54.90816972767575
2008-12-17,3159,3159,1733,1733,54.85913263691041
2008-12-18,3159,3159,1733,1733,54.85913263691041
2008-12-19,3157,3157,1731,1731,54.8305353183402
2008-12-20,3157,3157,1731,1731,54.8305353183402
2008-12-21,3157,3157,1731,1731,54.8305353183402
2008-12-22,3152,3152,1726,1726,54.75888324873096
2008-12-23,3152,3152,1725,1725,54.72715736040609
2008-12-24,3149,3149,1723,1723,54.71578278818673
2008-12-25,3149,3149,1723,1723,54.71578278818673
2008-12-26,3146,3146,1720,1720,54.67260012714558
2008-12-27,3146,3146,1720,1720,54.67260012714558
2008-12-28,3146,3146,1720,1720,54.67260012714558
2008-12-29,3140,3140,1714,1714,54.5859872611465
2008-12-30,3144,3144,1718,1718,54.64376590330788
2008-12-31,3143,3143,1716,1716,54.59751829462297
2009-01-01,3143,3143,1716,1716,54.59751829462297
2009-01-02,3138,3138,1710,1710,54.49330783938815
2009-01-03,3138,3138,1710,1710,54.49330783938815
2009-01-04,3138,3138,1710,1710,54.49330783938815
2009-01-05,3138,3138,1709,1709,54.461440407903126
2009-01-06,3138,3138,1709,1709,54.461440407903126
2009-01-07,3136,3136,1707,1707,54.432397959183675
2009-01-08,3136,3136,1707,1707,54.432397959183675
2009-01-09,3132,3132,1703,1703,54.37420178799489
2009-01-10,3132,3132,1703,1703,54.37420178799489
2009-01-11,3132,3132,1703,1703,54.37420178799489
2009-01-12,3131,3131,1702,1702,54.35962951133823
2009-01-13,3131,3131,1702,1702,54.35962951133823
2009-01-14,3133,3133,1703,1703,54.356846473029044
2009-01-15,3131,3131,1701,1701,54.32769083359948
2009-01-16,3131,3131,1701,1701,54.32769083359948
2009-01-17,3131,3131,1701,1701,54.32769083359948
2009-01-18,3131,3131,1701,1701,54.32769083359948
2009-01-19,3131,3131,1701,1701,54.32769083359948
2009-01-20,3131,3131,1701,1701,54.32769083359948
2009-01-21,3131,3131,1701,1701,54.32769083359948
2009-01-22,3130,3130,1701,1701,54.34504792332269
2009-01-23,3130,3130,1701,1701,54.34504792332269
2009-01-24,3130,3130,1701,1701,54.34504792332269
2009-01-25,3130,3130,1701,1701,54.34504792332269
2009-01-26,3128,3128,1698,1698,54.28388746803069
2009-01-27,3128,3128,1698,1698,54.28388746803069
2009-01-28,3126,3126,1696,1696,54.25463851567498
2009-01-29,3123,3123,1693,1693,54.21069484470061
2009-01-30,3121,3121,1690,1690,54.14931111823134
2009-01-31,3121,3121,1690,1690,54.14931111823134
2009-02-01,3121,3121,1690,1690,54.14931111823134
2009-02-02,3119,3119,1688,1688,54.11991022763706
2009-02-03,3119,3119,1688,1688,54.11991022763706
2009-02-04,3118,3118,1687,1687,54.10519563822963
2009-02-05,3118,3118,1687,1687,54.10519563822963
2009-02-06,3118,3118,1687,1687,54.10519563822963
2009-02-07,3118,3118,1687,1687,54.10519563822963
2009-02-08,3118,3118,1687,1687,54.10519563822963
2009-02-09,3116,3116,1685,1685,54.07573812580231
2009-02-10,3117,3117,1685,1685,54.058389477061276
2009-02-11,3117,3117,1685,1685,54.058389477061276
2009-02-12,3115,3115,1683,1683,54.028892455858745
2009-02-13,3114,3114,1682,1682,54.01412973667309
2009-02-14,3114,3114,1682,1682,54.01412973667309
2009-02-15,3114,3114,1682,1682,54.01412973667309
2009-02-16,3114,3114,1682,1682,54.01412973667309
2009-02-17,3113,3113,1681,1681,53.99935753292644
2009-02-18,3112,3112,1680,1680,53.98457583547558
2009-02-19,3108,3108,1676,1676,53.925353925353924
2009-02-20,3107,3107,1675,1675,53.9105246218217
2009-02-21,3107,3107,1675,1675,53.9105246218217
2009-02-22,3107,3107,1675,1675,53.9105246218217
2009-02-23,3107,3107,1674,1674,53.878339233987774
2009-02-24,3107,3107,1674,1674,53.878339233987774
2009-02-25,3107,3107,1674,1674,53.878339233987774
2009-02-26,3107,3107,1672,1672,53.81396845831993
2009-02-27,3105,3105,1670,1670,53.7842190016103
2009-02-28,3105,3105,1670,1670,53.7842190016103
2009-03-01,3105,3105,1670,1670,53.7842190016103
2009-03-02,3105,3105,1670,1670,53.7842190016103
2009-03-03,3104,3104,1669,1669,53.769329896907216
2009-03-04,3103,3103,1668,1668,53.754431195617144
2009-03-05,3103,3103,1668,1668,53.754431195617144
2009-03-06,3099,3099,1664,1664,53.69474023878671
2009-03-07,3099,3099,1664,1664,53.69474023878671
2009-03-08,3099,3099,1664,1664,53.69474023878671
2009-03-09,3099,3099,1663,1663,53.662471765085506
2009-03-10,3099,3099,1662,1662,53.63020329138431
2009-03-11,3099,3099,1662,1662,53.63020329138431
2009-03-12,3097,3097,1660,1660,53.60025831449791
2009-03-13,3096,3096,1659,1659,53.58527131782945
2009-03-14,3096,3096,1659,1659,53.58527131782945
2009-03-15,3096,3096,1659,1659,53.58527131782945
2009-03-16,3096,3096,1659,1659,53.58527131782945
2009-03-17,3094,3094,1657,1657,53.555268261150616
2009-03-18,3094,3094,1657,1657,53.555268261150616
2009-03-19,3093,3093,1657,1657,53.57258325250566
2009-03-20,3092,3092,1656,1656,53.557567917205695
2009-03-21,3092,3092,1656,1656,53.557567917205695
2009-03-22,3092,3092,1656,1656,53.557567917205695
2009-03-23,3091,3091,1655,1655,53.54254286638628
2009-03-24,3092,3092,1656,1656,53.557567917205695
2009-03-25,3091,3091,1655,1655,53.54254286638628
2009-03-26,3091,3091,1655,1655,53.54254286638628
2009-03-27,3089,3089,1653,1653,53.51246358044675
2009-03-28,3089,3089,1653,1653,53.51246358044675
2009-03-29,3089,3089,1653,1653,53.51246358044675
2009-03-30,3089,3089,1653,1653,53.51246358044675
2009-03-31,3088,3088,1651,1651,53.465025906735754
2009-04-01,3087,3087,1650,1650,53.44995140913509
2009-04-02,3084,3084,1647,1647,53.40466926070039
2009-04-03,3085,3085,1649,1649,53.452188006482984
2009-04-04,3085,3085,1649,1649,53.452188006482984
2009-04-05,3085,3085,1649,1649,53.452188006482984
2009-04-06,3083,3083,1647,1647,53.421991566655855
2009-04-07,3083,3083,1647,1647,53.421991566655855
2009-04-08,3083,3083,1647,1647,53.421991566655855
2009-04-09,3081,3081,1645,1645,53.3917559234015
2009-04-10,3081,3081,1645,1645,53.3917559234015
2009-04-11,3081,3081,1645,1645,53.3917559234015
2009-04-12,3081,3081,1645,1645,53.3917559234015
2009-04-13,3081,3081,1645,1645,53.3917559234015
2009-04-14,3080,3080,1644,1644,53.37662337662338
2009-04-15,3079,3079,1643,1643,53.36148100032479
2009-04-16,3079,3079,1643,1643,53.36148100032479
2009-04-17,3077,3077,1641,1641,53.33116672083198
2009-04-18,3077,3077,1641,1641,53.33116672083198
2009-04-19,3077,3077,1641,1641,53.33116672083198
2009-04-20,3068,3068,1633,1633,53.226857887874836
2009-04-21,3071,3071,1635,1635,53.23998697492674
2009-04-22,3071,3071,1635,1635,53.23998697492674
2009-04-23,3069,3069,1633,1633,53.209514499837084
2009-04-24,3069,3069,1633,1633,53.209514499837084
2009-04-25,3069,3069,1633,1633,53.209514499837084
2009-04-26,3069,3069,1633,1633,53.209514499837084
2009-04-27,3067,3067,1632,1632,53.21160743397457
2009-04-28,3066,3066,1632,1632,53.22896281800391
2009-04-29,3066,3066,1632,1632,53.22896281800391
2009-04-30,3067,3067,1632,1632,53.21160743397457
2009-05-01,3067,3067,1632,1632,53.21160743397457
2009-05-02,3067,3067,1632,1632,53.21160743397457
2009-05-03,3067,3067,1632,1632,53.21160743397457
2009-05-04,3066,3066,1631,1631,53.19634703196348
2009-05-05,3067,3067,1632,1632,53.21160743397457
2009-05-06,3066,3066,1631,1631,53.19634703196348
2009-05-07,3067,3067,1632,1632,53.21160743397457
2009-05-08,3066,3066,1631,1631,53.19634703196348
2009-05-09,3066,3066,1631,1631,53.19634703196348
2009-05-10,3066,3066,1631,1631,53.19634703196348
2009-05-11,3065,3065,1631,1631,53.2137030995106
2009-05-12,3065,3065,1631,1631,53.2137030995106
2009-05-13,3065,3065,1631,1631,53.2137030995106
2009-05-14,3066,3066,1632,1632,53.22896281800391
2009-05-15,3066,3066,1632,1632,53.22896281800391
2009-05-16,3066,3066,1632,1632,53.22896281800391
2009-05-17,3066,3066,1632,1632,53.22896281800391
2009-05-18,3068,3068,1633,1633,53.226857887874836
2009-05-19,3068,3068,1633,1633,53.226857887874836
2009-05-20,3068,3068,1633,1633,53.226857887874836
2009-05-21,3067,3067,1633,1633,53.24421258558852
2009-05-22,3067,3067,1633,1633,53.24421258558852
2009-05-23,3067,3067,1633,1633,53.24421258558852
2009-05-24,3067,3067,1633,1633,53.24421258558852
2009-05-25,3067,3067,1633,1633,53.24421258558852
2009-05-26,3067,3067,1633,1633,53.24421258558852
